,ISBN,Publisher,Dewey,LC,Title,Number of Pages,Publish Place,Subject Place,Subject,Publish Date,on_NYT,publisher_id,publishplace_id,dewey_id,publisher_freq,publish_place_freq,dewey_freq,Author,author_id,author_frequency
2812,1400065879,Random House,956.9405/4092,DS126.6.S42 H4413 2006,Ariel Sharon,490.0,New York,1.0,1.4,2006.0,0,803,270,301,32,729,0,Nir Hefez,302,0
2813,1400054877,Three Rivers Press,813/.6,PS3613.A57 A64 2004,"Angry black white boy, or, The miscegenation of Mason Detornay",335.0,New York,38.0,24.0,2004.0,0,1234,270,287,0,729,205,Adam Mansbach,337,0
2814,019280149X,Oxford University Press,823.8,PR4745.A2 F3 2002,Far from the madding crowd,433.0,Oxford,12.2,6.846153846,2002.0,0,152,16,322,0,0,0,Thomas Hardy,783,0
2815,1591024501,Prometheus Books,,,Slaughterhouse,328.0,,35.0,0.0,2006.0,0,447,0,0,0,0,0,Gail A. Eisnitz,926,0
2816,043974685X,Scholastic,[Fic],PZ7.M43369 In 2003,"Inky, the indigo fairy",67.0,New York,0.0,37.0,2003.0,0,1273,270,236,0,729,4,Daisy Meadows,1589,0
2817,043973861X,Scholastic Inc.,,,Rainbow Magic #1: Ruby The Red Fairy,80.0,,0.0,0.0,2005.0,0,1712,0,0,0,0,0,Daisy Meadows,1589,0
2818,158117134X,Piggy Toes Press,,,What makes a rainbow?,340.12267196424136,"Santa Monica, Calif",0.0,0.0,2000.0,0,689,345,0,0,0,0,Betty Ann Schwartz,1216,0
2819,1406932167,Hard Press,,,The League of the Scarlet Pimpernel,200.0,,12.0,17.6,2006.0,0,67,0,0,0,0,0,Baroness Emmuska Orczy,717,0
2820,1579652522,Artisan,641.595,TX724.5.A1 A455 2005,Mangoes & curry leaves,340.12267196424136,New York,0.0,28.33333333,2005.0,0,441,270,398,0,729,0,Jeffrey Alford,2004,0
2821,1904920357,Kyle Books,,,"50 Great Curries of India, Tenth Anniversary Edition",224.0,,0.0,167.0,2006.0,0,1459,0,0,0,0,0,Camellia Panjabi,97,0
2822,337901706X,"Reclam, Leipzig",,,Also sprach Zarathustra. Ein Buch für Alle und Keinen.,371.0,,0.0,0.0,2000.0,0,874,0,0,0,0,0,Friedrich Nietzsche,1019,0
2823,061861169X,Houghton Mifflin,,PZ7.V266 Po 2005,The Polar Express,340.12267196424136,Boston,0.0,15.34782609,2005.0,0,280,6,0,0,3,0,Chris Van Allsburg,597,0
2824,061847790X,Houghton Mifflin,[Fic],PZ7.W4472 Tr 2004,Trip to the North Pole,119.0,Boston,0.0,31.61538462,2004.0,0,280,6,236,0,3,4,Ellen Weiss,2280,0
2825,1844164039,Games Workshop,,,"The Ultramarines Omnibus (Warhammer 40,000 Omnibus)",768.0,,0.0,5.5,2006.0,0,1629,0,0,0,0,0,Graham McNeill,2264,0
2826,1593076193,Dark Horse,,,Star Wars Omnibus,288.0,,0.0,167.0,2006.0,0,728,0,0,0,0,0,Ryder Windham,792,0
2827,1844164160,Games Workshop,,,The Soul Drinkers Omnibus,768.0,,0.0,167.0,2006.0,0,1629,0,0,0,0,0,Ben Counter,1399,0
2828,075821037X,Kensington,,,The Man Who Loved Jane Austen,291.0,,0.0,2.0,2006.0,0,829,0,0,2,0,0,Sally Smith O'Rourke,1875,0
2829,1840220554,Wordsworth Editions Ltd,,,The Complete Novels of Jane Austen,1440.0,,0.0,0.0,2005.0,0,48,0,0,0,0,0,Jane Austen,1451,0
2830,1565120558,Algonquin Books of Chapel Hill,823/.7,PR4034 .H57 1993,The history of England,33.0,"Chapel Hill, N.C",42.0,42.5,1993.0,0,706,29,106,2,0,0,Jane Austen,1451,0
2831,1590172191,New York Review Books,,,Dante,194.0,New York,0.0,0.0,2007.0,0,58,270,0,0,729,0,"Auerbach, Erich",2009,0
2832,1400092965,Debolsillo,,,Me alquilo para sonar (Taller De Guion De  Vol 62),224.0,,0.0,0.0,2004.0,0,580,0,0,0,0,0,Gabriel Garcia Márquez,778,0
2833,047119705X,Wiley,,,Silent Running,282.0,,18.0,17.28571429,1997.0,0,1134,0,0,0,0,0,James F. Calvert,1164,0
2834,9681317084,Editorial Diana,,,La increible y triste historia de la candida Erendira y de su abuela desalmada,157.0,"Mexico, D.F",0.0,0.0,1986.0,0,649,105,0,0,0,0,Gabriel Garcia Márquez,778,0
2835,067972205X,Vintage International,910.09163,G530.V442 G3713 1989,The story of a shipwrecked sailor,106.0,New York,0.0,1.0,1989.0,0,1128,270,426,0,729,0,Gabriel Garci a Ma rquez,1098,0
2836,1861977492,Profile Books Ltd,,,With One Lousy Free Packet of Seed,224.0,,0.0,70.5,2004.0,0,574,0,0,0,0,0,Lynne Truss,1157,0
2837,9875801445,Planeta,,,El Dia Que Nietzche Lloro,340.12267196424136,,0.0,0.0,2006.0,0,299,0,0,0,0,0,Irvin D. Yalom,545,0
2838,8125026606,Orient Longman,,,Nietzche for Beginners,192.0,,0.0,0.0,2004.0,0,1318,0,0,0,0,0,Marc Sautet,552,0
2839,3150071232,Reclam,,B3313.Z73 G48 1993,Zur Genealogie der Moral,187.0,Stuttgart,0.0,96.66666667,1993.0,0,1209,254,0,0,0,0,Friedrich Nietzsche,1019,0
2840,3150071313,Philipp Reclam jun.,111/.85,B3313.G42 E55 1993,"Die Geburt der Tragödie, oder, Griechenthum und Pessimismus",175.0,Stuttgart,0.0,0.14285714300000002,1993.0,0,988,254,182,0,0,0,Friedrich Nietzsche,1019,0
2841,1405161604,Blackwell Pub.,,PN1992.77.S665 S68 2007,South Park and philosophy,273.0,"Malden, MA",0.0,0.0,2007.0,0,562,176,0,0,0,0,Robert Arp,579,0
2842,019514581X,"Oxford University Press, USA",,,Philosophy of Mind,688.0,,0.0,0.0,2002.0,0,1427,0,0,0,0,0,David J. Chalmers,1526,0
2843,019929609X,Oxford University Press,320.01,JA71 .W67 2006,An introduction to political philosophy,340.12267196424136,New York,0.0,1.0,2006.0,0,152,270,80,0,729,0,Jonathan Wolff,1314,0
2844,184046576X,Icon Books,,,Introducing philosophy,176.0,Royston,0.0,1.0,2004.0,0,1115,158,0,0,0,0,Dave Robinson,900,0
2845,081269502X,Open Court,791.43/72,PN1997.M395 M38 2002,The matrix and philosophy,280.0,Chicago,0.0,81.4,2002.0,0,877,323,173,0,0,0,William Irwin,204,0
2846,019875275X,Clarendon,,B72 .K445 2004,A new history of Western philosophy,340.12267196424136,Oxford,0.0,50.6,2004.0,0,973,16,0,0,0,0,Anthony John Patrick Kenny,615,0
2847,002346450X,Macmillan,,B659.C2 E59,The consolation of philosophy,134.0,New York,0.0,23.82142857,1962.0,0,113,270,0,0,729,0,Boethius,2188,0
2848,031601334X,"Back Bay Books : Little, Brown",813/.54,PS3558.E4753 P48 2007,Philosophy made simple,277.0,New York,14.0,49.58333333,2007.0,0,380,270,345,0,729,667,Robert Hellenga,2144,0
2849,078511677X,Marvel Comics,741.5/973,PN6728.X2 W44 2005,Astonishing X-Men.,340.12267196424136,New York,0.0,16.81818182,2005.0,0,1103,270,262,0,729,0,Joss Whedon,2034,0
2850,078512019X,Marvel Comics,741.5/973,PN6728.X2 V38 2006,Ultimate X Men.,340.12267196424136,New York,0.0,21.0,2006.0,0,1103,270,262,0,729,0,Brian K. Vaughan,1165,0
2851,1569319499,Viz,741.5,,X/1999,190.0,"Los Angeles, Calif",0.0,42.0,2003.0,0,1219,23,229,0,0,0,CLAMP,646,0
2852,1569319502,Viz Comics,741.5/952,PN6790.J33 C6313 v.2 2003,X/1999.,180.0,"San Francisco, CA",1.0,0.333333333,2003.0,0,936,325,222,0,0,0,,0,0
2853,9861146091,Dong li chu ban she you xian gong si,,,Gang zhi lian jin shu shi.,179.0,Taibei Shi,0.0,27.375,2004.0,0,108,312,0,0,0,0,Hiromu Arakawa,1423,0
2854,9861146148,Dong Li,,,Fullmetal Alchemist (Gang Zhi Lian Jin Shu Shi in Traditional Chinese) (Volume 6),340.12267196424136,,0.0,0.0,2005.0,0,529,0,0,0,0,0,,0,0
2855,9861156534,Dong li chu ban she you xian gong si,,,Gang zhi lian jin shu shi.,182.0,Taibei Shi,0.0,27.375,2005.0,0,108,312,0,0,0,0,Hiromu Arakawa,1423,0
2856,9861146121,Dong Li,,,Fullmetal Alchemist (Gang Zhi Lian Jin Shu Shi in Traditional Chinese) (Volume 4),340.12267196424136,,0.0,0.0,2005.0,0,529,0,0,0,0,0,,0,0
2857,986114613X,Dong Li,,,Fullmetal Alchemist (Gang Zhi Lian Jin Shu Shi in Traditional Chinese) (Volume 5),340.12267196424136,,0.0,0.0,2005.0,0,529,0,0,0,0,0,,0,0
2858,9861146105,Dong Li,,,Fullmetal Alchemist (Gang Zhi Lian Jin Shu Shi in Traditional Chinese) (Volume 2),340.12267196424136,,0.0,0.0,2005.0,0,529,0,0,0,0,0,,0,0
2859,9861146156,Dong Li,,,Fullmetal Alchemist (Gang Zhi Lian Jin Shu Shi in Traditional Chinese) (Volume 7),340.12267196424136,,0.0,0.0,2005.0,0,529,0,0,0,0,0,,0,0
2860,1598166743,Tokyopop,,PN6790.J33 Y6613 2006,Trinity blood,340.12267196424136,Hamburg,0.0,70.0,2006.0,0,1320,106,0,0,0,0,Sunao Yoshida,851,0
2861,158134449X,Crossway Books,223/.106,BS1415.54 .M27 2002,The gospel according to Job,448.0,"Wheaton, Ill",0.0,0.5,2002.0,0,910,58,13,0,0,0,Mike Mason,1583,0
2862,1582433410,Counterpoint,823/.912,PR6023.A93 Z9574 2005b,D.H. Lawrence,518.0,New York,0.0,0.25,2005.0,0,334,270,252,0,729,0,John Worthen,1990,0
2863,1853264172,Wordsworth Editions,,,The works of D.H. Lawrence,352.0,"Ware, Hertfordshire, England",0.0,1.0,1994.0,0,617,48,0,0,0,0,D. H. Lawrence,1010,0
2864,014303961X,Penguin Books,823/.912,PR6023.A93 L3 2006,Lady Chatterley's lover,363.0,New York,42.0,44.0,2006.0,0,397,270,252,1,729,0,D. H. Lawrence,1010,0
2865,015603154X,Harcourt,813/.54,PS3562.E8544 A8 2005,Amnesia moon,247.0,"Orlando, Fla",6.0,0.5,2005.0,0,220,288,345,0,0,667,Jonathan Lethem,1822,1
2866,019512121X,"Oxford University Press, USA",,,The Great Wave,552.0,,0.0,21.25,1999.0,0,1427,0,0,0,0,0,David Hackett Fischer,2208,0
2867,1567313450,MJF Books,,,All Creatures Great and Small/All Things Bright and Beautiful,340.12267196424136,,0.0,135.0,1999.0,0,1272,0,0,0,0,0,James Herriot,590,0
2868,1400033179,Anchor,,,A Year at the Races,304.0,,0.0,2.666666667,2005.0,0,582,0,0,0,0,0,Jane Smiley,1372,0
2869,3548601316,Ullstein TB-Vlg,,,Ali und Nino.,271.0,,0.0,16.5,2002.0,0,76,0,0,0,0,0,Kurban Said,655,0
2870,1933397497,Felony & Mayhem,,,Belshazzar's Daughter (Felony & Mayhem Mysteries) (Inspector Ikmen Mysteries),201.0,,0.0,30.8,2006.0,0,112,0,0,0,0,0,Barbara Nadel,2085,0
2871,1570671044,Book Publishing Company (TN),,,Spiritual Midwifery,480.0,,4.0,44.88888889,2002.0,0,1675,0,0,0,0,0,Ina May Gaskin,813,0
2872,1570671818,Book Publishing Company (TN),,,Monday Night Class,192.0,,0.0,201.0,2005.0,0,1675,0,0,0,0,0,Stephen Gaskin,2056,0
2873,1841191086,Constable and Robinson,,,The Crocodile on the Sandbank,302.0,,0.0,167.0,1999.0,0,1574,0,0,0,0,0,Elizabeth Peters,1620,2
2874,1841191094,Constable and Robinson,,,The Curse of the Pharaohs,320.0,,0.0,18.5,2000.0,0,1574,0,0,0,0,0,Elizabeth Peters,1620,2
2875,1933615036,America's Test Kitchen,,,The Best American Classics,421.0,,0.0,0.0,2006.0,0,1101,0,0,0,0,0,,0,0
2876,1421506742,Viz Media,741.5/952,PN6790.J33 W3878 2006,Rurouni Kenshin,176.0,San Francisco,1.0,54.22222222,2006.0,0,448,201,222,0,1,0,Nobuhiro Watsuki,1027,0
2877,1591164591,Viz,741.5/952,PN6790.J33 T3387 2004,Ranma 1/2.,182.0,San Francisco,1.0,25.23529412,2004.0,0,1219,201,222,0,1,0,Rumiko Takahashi,2196,0
2878,1580070914,Specialty Press,,UG1242.F5 G64263 2006,Sukhoi Su-27 Flanker,104.0,"North Branch, MN",2.5,17.0,2006.0,0,1646,292,0,0,0,0,E. Gordon,885,0
2879,9875661708,Debolsillo,,,Choke,340.12267196424136,,0.0,9.25,2006.0,0,580,0,0,0,0,0,Chuck Palahniuk,1657,6
2880,037377172X,Harlequin,,,Call After Midnight & Under The Knife,560.0,,0.0,167.0,2006.0,0,931,0,0,0,0,0,Tess Gerritsen,658,5
2881,034545894X,Ballantine Books,,,Body double,391.0,New York,17.0,40.4,2005.0,0,449,270,0,59,729,0,Tess Gerritsen,658,5
2882,1400062454,Random House,,RA,The family that couldn't sleep,299.0,"New York, NY",0.0,0.0,2007.0,0,803,53,0,32,19,0,D. T. Max,2001,0
2883,1593074069,Dark Horse,,,Eden Volume 1: It's An Endless World! (Eden: It's an Endless World!),216.0,,0.0,37.0,2005.0,0,728,0,0,0,0,0,Hiroki Endo,8,0
2884,1595328408,TokyoPop,,,BLAME! Volume 7,210.0,,0.0,167.0,2007.0,0,934,0,0,0,0,0,Tsutomu Nihei,292,0
2885,1595328416,TokyoPop,,,BLAME! Volume 8,216.0,,0.0,167.0,2007.0,0,934,0,0,0,0,0,Tsutomu Nihei,292,0
2886,2723431029,Glénat,,,"Blame, tome 1",245.0,,0.0,0.0,2002.0,0,1084,0,0,0,0,0,Tsutomu Nihei,292,0
2887,034549279X,Del Rey/Ballantine,,PN6790.J33 O3313 2006,Air gear,340.12267196424136,New York,0.0,1.6666666669999999,2006.0,0,943,270,0,0,729,0,Oh! Great.,1268,0
2888,1932442529,Green Ronin Publishing,,,Mutants & Masterminds,256.0,,0.0,0.0,2005.0,0,186,0,0,0,0,0,,0,0
2889,155652398X,A Cappella,791.43/028/092,PN2287.D33 D3 2001,James Dean,340.12267196424136,"Chicago,IL",35.0,2.0,2001.0,0,13,291,271,0,0,0,"Dalton, David",1479,0
2890,3462033360,Kiepenheuer & Witsch,,,Der Vogel ist ein Rabe,128.0,,0.0,0.0,2003.0,0,1040,0,0,0,0,0,,0,0
2891,849531178X,Mestas Ediciones,,,El Retrato De Dorian Gray / The Picture of Dorian Gray (Clasicos Universales / Universal Classics),250.0,,0.0,0.0,2006.0,0,396,0,0,0,0,0,Oscar Wilde,387,0
2892,074348505X,Washington Square Press,,,"Henry IV, Part II (Folger Shakespeare Library)",338.0,,0.0,0.0,2005.0,0,949,0,0,0,0,0,William Shakespeare,1811,0
2893,1904271065,Arden,,,"King Henry IV, Part 2",340.12267196424136,,25.0,34.85714286,1967.0,0,21,0,0,0,0,0,John Martin Russell,94,0
2894,032118274X,Longman,,,"Henry IV, Parts I & II",288.0,,0.0,0.0,2007.0,0,136,0,0,0,0,0,William Shakespeare,1811,0
2895,3453108159,Heyne,,,Chase.,175.0,,0.0,0.0,1996.0,0,1382,0,0,0,0,0,Dean Ray Koontz,1485,10
2896,140007598X,Anchor,,,Shakespeare,572.0,,0.0,0.25,2006.0,0,582,0,0,0,0,0,Peter Ackroyd,1215,0
2897,044661162X,Warner Vision Books,,CPB Box no. 2107 vol. 7,Chasing the dime,436.0,"New York, NY",0.0,17.22222222,2003.0,0,894,53,0,0,19,0,Michael Connelly,1264,10
2898,1853261408,Wordsworth Editions Ltd,,,Tales from Shakespeare,224.0,,0.0,0.5,1999.0,0,48,0,0,0,0,0,Charles Lamb,566,0
2899,032109333X,Pearson Longman,822.3/3,PR2755 .B4 2004,The complete works of Shakespeare,340.12267196424136,New York,0.0,53.33333333,2004.0,0,1210,270,121,0,729,0,William Shakespeare,1811,0
2900,1593080646,Barnes & Noble Classics,,,Essential Tales and Poems of Edgar Allan Poe (Barnes & Noble Classics),688.0,,0.0,0.0,2004.0,0,1520,0,0,0,0,0,Edgar Allan Poe,1106,0
2901,1883011388,Library of America,818/.309,PS2602  1996,"Poetry, tales, and selected essays",1506.0,New York,0.0,83.5,1996.0,0,654,270,102,0,729,0,Edgar Allan Poe,1106,0
2902,1593081804,Barnes & Noble Classics,,,The Metamorphosis and Other Stories,224.0,,0.0,8.428571429,2004.0,0,1520,0,0,0,0,0,Franz Kafka,1755,0
2903,1557131775,Sun & Moon Press,839.8/236,PZ3.H1903 Vi 1994,Victoria,155.0,Los Angeles,3.0,19.0,1994.0,0,313,238,49,0,0,0,Knut Hamsun,746,0
2904,1931243190,Green Integer,,,"The Last Joy (Green Integer Books, 115)",279.0,,0.0,167.0,2003.0,0,1453,0,0,0,0,0,Knut Hamsun,746,0
2905,006093316X,HarperPerennial,,,The great and secret show,658.0,New York,0.0,1.5,1999.0,0,583,270,0,0,729,0,Clive Barker,1587,0
2906,3442440874,Goldmann,,,Das Gesetz der Väter.,340.12267196424136,,0.0,0.0,1998.0,0,1367,0,0,0,0,0,Scott Turow,984,2
2907,037575718X,Modern Library,823/.8,PR4747 .A1 2000,The return of the native,426.0,New York,28.0,4.933333333,2000.0,0,1343,270,138,0,729,0,Thomas Hardy,783,0
2908,2253171174,LGF,,,La Loi de nos pères,340.12267196424136,,0.0,0.0,2000.0,0,1588,0,0,0,0,0,Scott Turow,984,2
2909,074352005X,Simon & Schuster Audio,,,LT's Theory of Pets,340.12267196424136,,2.0,57.33333333,2001.0,0,1277,0,0,0,0,0,Stephen King,235,10
2910,8401474728,"Plaza & Janes Editores, S.A.",,,Carretera Maldita,340.12267196424136,,35.0,5.4,1998.0,0,1053,0,0,0,0,0,Stephen King,235,10
2911,8408042432,Planeta,,,El talisman,340.12267196424136,,7.0,6.222222222,2003.0,0,299,0,0,0,0,0,Stephen King,235,10
2912,8497594290,Debolsillo,,,El umbral de la noche. - 2. ed.,340.12267196424136,,0.0,0.0,2012.0,0,580,0,0,0,0,0,,0,0
2913,8427011504,Planeta Pub Corp,,,Rabia,340.12267196424136,,1.166666667,0.125,1995.0,0,68,0,0,0,0,0,Stephen King,235,10
2914,067077605X,Viking Adult,,,"Desperation/Regulators, The 2-copy combination package",1.0,,0.8,7.25,1996.0,0,1054,0,0,3,0,0,Stephen King,235,10
2915,1929068034,Sholom Aleichem Family Publications,,,Tevye's Daughters,324.0,,0.0,0.0,1999.0,0,450,0,0,0,0,0,Sholem Aleichem,614,0
2916,1558614982,The Feminist Press,813/.54,PS3563.A7223 B7 2006,"Brown girl, brownstones",340.12267196424136,New York,38.0,63.28571429,2006.0,0,1505,270,345,0,729,667,Paule Marshall,1908,0
2917,3499137305,Rowohlt Tb.,,,V.,528.0,,0.0,67.77777778,1994.0,0,337,0,0,0,0,0,Thomas Pynchon,1382,2
2918,1904633382,Collector's Library,,,The Iliad,542.0,,0.0,0.0,2004.0,0,1540,0,0,0,0,0,Andrew Lang,1661,0
2919,1590171454,New York Review Books,883/.01,PA4037 .W3513 2005,War and the Iliad,121.0,New York,0.0,0.0,2005.0,0,58,270,377,0,729,0,Simone Weil,1472,0
2920,1598184547,Aegypan,,,From the Earth to the Moon,136.0,,0.0,62.0,2006.0,0,1038,0,0,0,0,0,Jules Verne,507,0
2921,1589630947,Fredonia Books (NL),,,The Lighthouse at the End of the World,260.0,,0.0,0.0,2001.0,0,1583,0,0,0,0,0,Jules Verne,507,0
2922,1885586426,Helen Marx Books,,,World of Jules Verne,85.0,,0.0,0.0,2006.0,0,459,0,0,0,0,0,Gonzague Saint Bris,1131,0
2923,1410103277,Fredonia Books (NL),,,The End of Nana Sahib,276.0,,0.0,0.0,2003.0,0,1583,0,0,0,0,0,Jules Verne,507,0
2924,1410102157,Fredonia Books (NL),,,Adrift in the Pacific,300.0,,0.0,0.0,2003.0,0,1583,0,0,0,0,0,Jules Verne,507,0
2925,155874374X,Health Communications,306.7,HQ801 .D4497 1995,Intimate communion,270.0,"Deerfield Beach, Fla",0.0,87.2,1995.0,0,1542,299,219,0,0,0,David Deida,2130,0
2926,1853268380,Universal Sales Marketing,,,Tess of the Durbervilles,368.0,,29.5,3.875,1994.0,0,262,0,0,0,0,0,Thomas Hardy,783,0
2927,156025114X,Thunder's Mouth Press,,,On the Bus,195.0,,35.0,28.33333333,1997.0,0,777,0,0,0,0,0,Paul Perry,1780,0
2928,1594862958,Rodale,,,New rules,230.0,"Emmaus, Pa",0.0,72.25,2005.0,0,467,341,0,0,0,0,Bill Maher,38,0
2929,140121195X,DC Comics,,,Outsiders,192.0,,0.0,121.5,2007.0,0,1613,0,0,0,0,0,Judd Winick,240,0
2930,1557091625,Applewood Books,[Fic],PZ7.K23 Nau 1996,Nancy's mysterious letter,209.0,"Bedford, Mass",0.0,69.66666667,1996.0,0,944,224,236,0,0,4,Carolyn Keene,336,0
2931,1557091617,Applewood Books,[Fic],PZ7.K23 Cl 1994,The clue in the diary,202.0,"Bedford, Mass",0.0,60.2,1994.0,0,944,224,236,0,0,4,Carolyn Keene,336,0
2932,1557091552,Applewood Books,[Fic],PZ7.K23 Sec 1991,The Secret of the Old Clock,210.0,"Bedford, MA",0.0,8.375,1991.0,0,944,81,236,0,0,4,Carolyn Keene,336,0
2933,1557092648,Applewood Books,,,The Mystery of the Moss-Covered Mansion,215.0,,0.0,167.0,2003.0,0,944,0,0,0,0,0,Carolyn Keene,336,0
2934,155709263X,Applewood Books,,,The Mystery of the Brass Bound Trunk,220.0,,0.0,0.0,2001.0,0,944,0,0,0,0,0,Carolyn Keene,336,0
2935,1851682341,Oneworld Publications,,,The Mantle of the Prophet,384.0,,0.0,17.66666667,2000.0,0,990,0,0,0,0,0,Roy Mottahedeh,1844,0
2936,8484531562,Ediciones Del Bronce,,,El Fin De La Semana De Siete Dias. No Dejes Que Tu Trabajo Se Aduene De Tu Vida (Bronce),200.0,,0.0,0.0,2005.0,0,896,0,0,0,0,0,Ricardo Semler,1456,0
2937,037575797X,Modern Library,823/.8,PR4745 .A1 2001,Far from the madding crowd,468.0,New York,12.2,6.846153846,2001.0,0,1343,270,138,0,729,0,Thomas Hardy,783,0
2938,1400049512,Three Rivers Press,930.1/028/04,CC77.U5 H36 2003,Underworld,769.0,New York,0.0,0.14285714300000002,2003.0,0,1234,270,431,0,729,0,Graham Hancock,1437,0
2939,1569716188,Dark Horse,,,Star Wars,120.0,,0.0,167.0,2001.0,0,728,0,0,0,0,0,Mike Kennedy,1061,0
2940,225315086X,Distribooks,,,L'Equilibre Du Monde / A Fine Balance,896.0,,0.5,15.33333333,2002.0,0,816,0,0,0,0,0,Rohinton Mistry,328,0
2941,1903436338,Arden Shakespeare,822.33,PR2820.A2 F67 2002,King Richard II,593.0,London,25.0,0.0,2001.0,0,628,188,110,0,0,0,Charles R. Forker,824,0
2942,068484611X,Touchstone,,,Tearing the Silence,304.0,,19.5,9.909090909,1998.0,0,149,0,0,4,0,0,Ursula Hegi,353,0
2943,1559362103,TCG Translations,822.3/3,PQ3949.C44 T413 2002,A tempest,69.0,New York,0.0,57.33333333,2002.0,0,1019,270,121,0,729,0,Aimé Césaire,1982,0
2944,1903436605,Arden,,,A Midsummer Night's Dream,309.0,,0.0,1.692307692,1979.0,0,21,0,0,0,0,0,William Shakespeare,1811,0
2945,1586634046,SparkNotes,,,Spark Notes A Midsummer Night's Dream,64.0,,0.0,0.0,2002.0,0,384,0,0,0,0,0,William Shakespeare,1811,0
2946,2266075187,Belfond,,,Minuit dans le jardin du bien et du mal,340.12267196424136,,3.333333333,49.8,1994.0,0,1275,0,0,0,0,0,John Berendt,1192,0
2947,2869595948,Arléa,,,Les Essais (mis en français moderne par Claude Pinganaud),806.0,,0.0,0.0,2002.0,0,57,0,0,0,0,0,Michel de Montaigne,346,0
2948,822007355,Cliff's Notes,,,Les miserables: notes.,119.0,"Lincoln, Nebraska",0.0,0.0,1968.0,0,1691,317,0,0,0,0,George Klin,873,0
2949,1586638440,SparkNotes,,,Hamlet (No Fear Shakespeare) (No Fear Shakespeare),340.12267196424136,,7.25,1.107142857,2003.0,0,384,0,0,0,0,0,William Shakespeare,1811,0
2950,019832149X,Oxford University Press,822.3/3,PR2831.A2 G55 2005,Romeo & Juliet,142.0,Oxford [England],2.0,17.82608696,2005.0,0,152,241,121,0,0,0,William Shakespeare,1811,0
2951,1580495788,Prestwick House,,,Romeo and Juliet,111.0,"Clayton, DE, USA",2.0,17.82608696,2005.0,0,561,168,0,0,0,0,William Shakespeare,1811,0
2952,1586633589,Spark Publishing,822.33,PR2831 .P45 2002,Romeo and Juliet,73.0,"New York, NY, USA",0.0,140.5,2002.0,0,957,117,110,0,1,0,Brian Phillips,5,0
2953,1903436915,Arden Shakespeare,,,Romeo and Juliet,350.0,,2.0,17.82608696,2009.0,0,628,0,0,0,0,0,William Shakespeare,1811,0
2954,222109249X,Robert Laffont,,,La Petite fille du lac,363.0,,0.0,0.0,2003.0,0,408,0,0,0,0,0,Christina Schwarz,2150,0
2955,3442730376,Btb Bei Goldmann,,,Novemberkind.,384.0,,0.0,0.0,2002.0,0,418,0,0,0,0,0,Christina Schwarz,2150,0
2956,1932361278,Travelers' Tales,910.4/02/07,G465 .T535 2005,There's no toilet paper ... on the road less traveled,340.12267196424136,"San Francisco, Calif",0.0,0.25,2005.0,0,918,192,442,0,0,0,Doug Lansky,918,0
2957,155704676X,Newmarket Press,791.43/72,PN1997.2.H58 H58 2005,The hitchhiker's guide to the galaxy,184.0,New York,0.0,0.0,2005.0,0,473,270,173,0,729,0,,0,0
2958,842531481X,Grijalbo Mondadori Sa,,,Verano De Corrupcion/Different Seasons,340.12267196424136,,12.44444444,0.609375,1983.0,0,1025,0,0,0,0,0,Stephen King,235,10
2959,193336856X,Soft Skull Press,,,Mitz,128.0,,0.0,58.28571429,2007.0,0,920,0,0,0,0,0,Sigrid Nunez,1952,0
2960,3442724058,Btb Bei Goldmann,,,Das Krallenäffchen. Ein Virginia- Woolf- Roman.,157.0,,0.0,0.0,2001.0,0,418,0,0,0,0,0,Sigrid Nunez,1952,0
2961,344245008X,Goldmann,,,Das Haus mit der grünen Tür.,254.0,,0.0,0.0,2001.0,0,1367,0,0,0,0,0,Gunnar Staalesen,1052,0
2962,3596506808,"Fischer (Tb.), Frankfurt",,,Das Haus an der Düne. Sonderausgabe.,340.12267196424136,,0.0,0.0,2003.0,0,198,0,0,0,0,0,Agatha Christie,1965,0
2963,1400033721,Anchor,,,Parallel Worlds,428.0,,0.0,0.375,2006.0,0,582,0,0,0,0,0,Michio Kaku,505,0
2964,1575667215,Kensington,,,Strawberry Shortcake Murder,309.0,,17.0,22.92857143,2002.0,0,829,0,0,2,0,0,Joanne Fluke,66,7
2965,006056668X,Harper,813/.54,PS3563.O594 F58 2004,Fluke,321.0,New York,3.0,23.85714286,2004.0,0,1146,270,345,31,729,667,Christopher Moore,585,4
2966,1575667223,Kensington,,,Blueberry muffin murder,320.0,New York,17.0,33.625,2003.0,0,829,270,0,2,729,0,Joanne Fluke,66,7
2967,082724231X,Chalice Press,261.8/73,BR115.C8 L378 1993,The wolf shall dwell with the lamb,131.0,"St. Louis, Mo",0.0,16.8,1993.0,0,206,318,213,0,0,0,Eric H. F. Law,502,0
2968,039306106X,W.W. Norton,741.5,PN6727.E4 A6 2006,Will Eisner's New York,423.0,New York,0.0,55.66666667,2006.0,0,980,270,229,0,729,0,Will Eisner,307,0
2969,1401207553,DC Comics,,,The Best of the Spirit,185.0,New York,35.0,100.5,2005.0,0,1613,270,0,0,729,0,Will Eisner,307,0
2970,1569719608,Dark Horse Books,741.5/973,PN6727.E4 A25 2003,The Will Eisner sketchbook,340.12267196424136,"Milwaukie, Or",0.0,0.0,2003.0,0,1692,330,262,0,0,0,Will Eisner,307,0
